ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"007017","007017","AXE PULSE AFTER SHAVE LOTION","https://www.axe.com/in/en/products/fragrance.html",125,123,"50ML","50303",1,"axe pulse after shaving lotion","AXE PULSE AFTER SHAVE LOTION"
"007018","007018","NIRMA DETERGENT SOAP 140G","",5,5,"140G","40107",0,"nirma soap, detergent cake, kapde dhone ka sabun","Deriving inspiration from its success in the detergent powder market, Nirma expanded its product portfolio by introducing the “Nirma detergent cake” in 1987. Here again, the excellent price-quality equation tempted the consumers to try the product. Available in 125g and 250g pack sizes, this brand has done exceptionally well. Aims survey ranked Nirma detergent cake as “the most widely distributed detergent cake brand”. Due to its unique formulation, this product offers benefits like less melting in water, better stability and therefore lasts longer."
"007019","007019","MALAS CRUSH","https://www.malasfruit.com/",140,135,"750ML","30803",1,"malas crush","Mala's Mango Crush a signature tasteful sweet and delicious taste of King of Fruit. Enjoy authentic mango flavour with enhanced aroma and flavor of the fresh, ripe mangoes. Pour our bottled with love Mango crushes to make delicious Milkshakes, Desserts, Ice-Creams, Smoothies... Use as Dessert Toppings to pour on your Sundaes. Malas's Mango crush now available all thru the year."
"007020","007020","BOT CAN WORCESTER SAUCE","",60,58,"","20701",1,"botcan worcester sauce","BOT CAN WORCESTER SAUCE"
"007021","007021","AASHIRVAAD CORIANDER POWDER","https://www.aashirvaad.com/",46,45,"100G","10401",0,"aashirvad coriander powder, dhaniya powder, ధనియాల పొడి,  Dhaniyala poḍi","AASHIRVAAD Coriander Powder is created from the best coriander seeds which are dry, healthy, full and round. Our experts select the best to ensure you get coriander powder that is perfectly balanced in aroma and flavour. To source the coriander we go directly to the farmers."
"007022","007022","ALLBOOKARA 50G","https://en.wikipedia.org/wiki/Plum",30,25,"50G","10501",0,"alu bukhara, aloobukhara, plam, apricot","Alu Bukhara Dried plums are an especially popular addition in Indian and Pakistani sweets. They taste sweet and fruity and are also suitable for pure enjoy as a snack between meals. It boasts of carotenoid zeaxanthin and improves one's vision. Alu-Bukhara aids in developing cardiovascular movements in the body."
"007023","007023","AYYAPPA SPICES MIRCHI POWDER 500G","",160,130,"500G","10401",1,"Ayappa red chilli powder, chili, karam podi, lal mirchi powder, mirch, మిరప పొడి, Mirapa poḍi","AYYAPPA homemade Dry Red Chilli Powder (Byadagi) Powder."
"007026","007026","GREEN ELACHI 50G","https://en.wikipedia.org/wiki/Cardamom",158,150,"50G","10403",0,"green elaichi, hari elachi, cardamom","Cardamom, sometimes cardamon or cardamum, is a spice made from the seeds of several plants in the genera Elettaria and Amomum in the family Zingiberaceae. Both genera are native to the Indian subcontinent and Indonesia."
"007027","007027","E MEAT MASALA 500G","",447,442,"500G","10403",0,"","E MEAT MASALA 500G"
"007028","007028","KAJU 2PIECES 250G","https://en.wikipedia.org/wiki/Cashew",250,175,"250G","10501",0,"kaju. cashew, cashew nut","Rich in necessary minerals and vitamin required for our health like Magnesium, Calcium, Phosphorous, Zinc, Iron,Thiamin etc. Cashew is used for stomach and intestinal ailments. "
"007029","007029","KAJU 4PICES","https://en.wikipedia.org/wiki/Cashew",700,600,"1KG","10501",0,"kaju. cashew, cashew nut","Rich in necessary minerals and vitamin required for our health like Magnesium, Calcium, Phosphorous, Zinc, Iron,Thiamin etc. Cashew is used for stomach and intestinal ailments. "
"007033","007033","MODI PREMIUM TEA","",83,78,"250G","30603",1,"","MODI PREMIUM TEA"
"007034","007034","MMT TEA POWDER","",110,105,"250G","30603",1,"","MMT TEA POWDER"
"007035","007035","MODI AMRUT TEA","",64,60,"250G","30603",1,"","MODI AMRUT TEA"
"007036","007036","MYSORE SANDAL JASMINE ROSE SET","http://www.mysurusandal.co.in/",175,170,"450G","50710",1,"mysore sandal jasmine rose bath soap"," Mysore Sandal Jasmine Rose with the traditional fragrances of Natural Sandal, jasmine and rose specially given in one single pack for family use, for all occasions and for all customers. Mysore Sandal Soap, Mysore Jasmine Soap, Mysore Rose Soap."
"007037","","undefined","https://en.wikipedia.org/wiki/Chili_pepper",0,0,"","",0,"Podi erra mirci, yandu mirci, endu mirci, dry red mirchi, sookhi laal mirch"," The rare and flavorful Mathania's Lal Mirch Whole, also famously known as "Mathania Mirchi". Mathania, situated in Jodhpur District is famous for its Red Chillies. These chillies are renowned all over the world for it’s pungency and colour. A moderate amount of Mathania Mirch can bring out the best flavour in your dish. Although these chillies aren’t the spiciest, they have a unique sharpness and taste. Finest grade Mathania Chillies are carefully hand picked, dried and packed in a very hygienic condition to ensure the superior quality. In Jodhpur, mathania lal mirch is commonly used in preparation of dishes such as Lal Maas and Kair-Sangri."
"007038","007038","CORN FLOUR (LOOSE) 250G","https://en.wikipedia.org/wiki/Cornflour",18,16,"250G","10305",1,"corn flour, Mokkajonna pindi. makai aata, makka aata","Corn flour is derived from the ground and desiccated seed of the maize plant. It is the second most produced and consumed flour after wheat flour. It is a good source of antioxidants, vitamins and minerals. It is rich in phytochemicals and also provides protection against several chronic diseases as well as reduces the risk of hemorrhoids and colorectal cancer"
"007039","007039","DENVER","",210,205,"165ML","50303",1,"denver deodrant, perfume, deo, spray, body spray","This Denver perfume is a blend of Sandal, Bergamot, Lavender & Verbena. It is one of the best smelling perfumes ideal for men with long lasting fragrance that provide protection against body odour."
"007040","007040","FARMLITE PROTEIN POWER BISCUITS","",50,50,"150G","20201",1,"","FARMLITE PROTEIN POWER BISCUITS"
"007041","007041","SUNFEAST MARIE LIGHT RICH TASTE 48G","https://www.sunfeastworld.com/",5,5,"48G","20205",0,"sunfeast marie light rich taste","Made from choicest golden wheat and enriched with natural wheat fiber, these light and crispy biscuiots are your perfect tea time partner. We present to you Sunfeast Marie Light Rich Taste with the promise of Good health in every bite as it contains 6 Vitamins and the wholeness of wheat fiber."
"007042","007042","SUNFEAST DARK FANTASY","https://www.sunfeastworld.com/",10,10,"","20201",1,"sunfeast dark fantasy choco fills","Experience heavenly bliss with Sunfeast dark fantasy choco fills. Each cookie is made with a perfectly baked caramelized crust that enrobes rich, velvety choco creme, so each bite is a unique combination of crunch and soft, oozing, molten choco creme. Combination of luscious chocolate filling. Enrobed within a perfectly baked rich cookie outer. Epitomizes the brand promise of pure indulgence."
"007044","007044","PARLE AROVITA BISCUITS","",5,5,"70G","20202",1,"","PARLE AROVITA BISCUITS"
"007046","007046","EVEREST SABJI MASALA 100G","http://www.everestspices.com/",38,37,"100G","10401",1,"Everest sabji masala","A subtle blend of spice specially combined to enhance the taste of vegetable dishes. Everest Sabji Masala is virtually the fast-food equivalent in the range of Everest blended spices. It gives vegetable dishes a mildly resonant flavour and the appetising colour so characteristic of vegetarian fare."
"007047","007047","EVEREST PANEER MASALA","http://www.everestspices.com/",51,50,"50G","10401",0,"Everest paneer masala","Humble cottage cheese is now just a dash away from its royal transformation. Everest Paneer Masala achieves a subtle flavour and royal aroma in every grain, with pure Kashmiri spices."
"007049","007049","PATANJALI SUPER DISHWASH GEL","https://www.patanjaliayurved.net/product/herbal-home-care/dishwash-bar-and-gel/patanjali-super-dish-wash-gel-rakh-lemon/3538",50,50,"200ML","40203",1,"patanjali super dishwash gel","Patanjali dish wash gel with lemon and neem extract is a unique product which consist of lemon extract and neem as a natural cleaning agent. It is soft on the hands. It gel base formulation as easy to use and convenient for the consumer."
"007050","007050","PRINTED PLATES","",100,90,"1N","50909",0,"printed buffer plates, disposal plates, use and through plates, istharakulu, estharakulu, pathroli, patroli, lunch plate","Get the posh and sophisticated feel of an opulent dining experience at an expensive hotel in the comfort of your own home with this set of colorful dinner plates"
"007051","007051","ANNAPURNA ATTA 10KG","https://www.annapurnagroup.in/",490,460,"10KG","10305",1,"Annapurna aata,  aata, wheat flour, Godhuma pindi","Annapurna Atta is made from choicest of grains brought fresh from the farms, cleaned three times and ground and packed in the most clean conditions to give you soft appetizing rotis that simply melt in the mouth. It absorbs additional water while kneading, makes rotis stay smooth for a longer time and contains the full nutrition of minerals and vitamins of wheat grains."
"007056","007056","SLEEPWEL INCENCE","",20,20,"","40402",1,"","SLEEPWEL INCENCE"
"007058","007058","KESH KING HAIR OIL 200+100ML","https://shop.keshking.com/product/kesh-king-ayurvedic-medicinal",330,325,"200+100ML","50601",0,"kesh king hair oil","Style name:New Pack with Selfie Comb Kesh King ayurvedic oil is a proprietary medicinal preparation without any side effects. It is a complete solution for hair related problems especially hair fall. It is prepared using tel pak vidhi as prescribed in ayurveda using 21 precious herbs cooked in sesame oil."
"007059","007059","KESH KING HAIR OIL 50ML","https://shop.keshking.com/product/kesh-king-ayurvedic-medicinal",80,78,"50ML","50601",0,"kesh king hair oil","Style name:New Pack with Selfie Comb Kesh King ayurvedic oil is a proprietary medicinal preparation without any side effects. It is a complete solution for hair related problems especially hair fall. It is prepared using tel pak vidhi as prescribed in ayurveda using 21 precious herbs cooked in sesame oil."
"007060","007060","GOOD DAY CHOCO ALMOND","http://britannia.co.in/",15,15,"60G","20201",1,"britania good day choco almond","Britannia Good Day Biscuits are crunchy delicious biscuits made with the goodness of butter. Good day biscuit is one of the famous britannia biscuits with the tagline ‘har cookie mein kayi smile."
"007061","007061","DND LIQUID 45ML","",72,50,"45ML","40402",0,"dnd ayurvedic mosquito repellent agarbatti","Expert Protection with DND: Time to say Do Not Disturb! to the deadly malaria & dengue spreading mosquitoes with the powerful and effective range of DND products. It is Safe for Us, Unsafe for Mosquitoes: DND 100% Ayurvedic Mosquito Repellent Agarbatti's patented formula ensures 100% safety for you and your family while waging an effective war against deadly mosquitoes"
"007063","007063","MYSOAP SET","http://www.mysurusandal.co.in/",100,98,"500G","50710",1,"mysore sandal bath soap","Mysore Sandal Soap made from vegetable oils, contains pure natural Mysore sandalwood oil, along with skin care conditioners &moisturizers.. Sandalwood oil- a nature’s gift, emanates lingering fragrance, keeps your skin glowing, soft, blemish-free, forever young &beautiful."
"007064","007064","GARNIER MICELLAR CLEANISING WATER","https://www.garnier.in/",90,90,"150ML","50704",1,"garnier micellar cleansing water","Gently remove make-up with one swipe! Garnier Micellar Water works like a magnet to lift make-up, dust and dirt from your skin. With no alcohol, parabens or fragrance, this makeup remover is ideal for sensitive skin. Reveal perfectly clean skin without the use of water for busy travel days or when at the gym."
"007066","007066","KESH KANTI SILK AND SHINE","https://www.patanjaliayurved.net/search/shampoo",80,80,"200ML","50602",1,"patanjali kesh kanti silk and shine shampoo","Patanjali Kesh Kanti Silk & Shine Hair cleanser removes dryness, softens rough hair & provide hair shine with natural herbs such as sesame oil, amla, honey and bhringraj. It softens & detangles hair, cleanse the hair and scalp of oiliness, grime & environmental toxins."
"007067","007067","PATANJALI DETERGENT POWDER 2KG","https://www.patanjaliayurved.net/",90,90,"2KG","40101",1,"patanjali detergent powder, surf, washing powder","Patanjali herbal wash detergent powder with herbs provides fresh clean smelling clothes washed in detergent that also safeguards your skin. It has an antibacterial neem and citrus lemon properties."
"007068","007068","PATANJALI ALOVERA HAND WASH","https://www.patanjaliayurved.net/product/herbal-home-care",60,60,"250ML","50911",1,"patanjali alovera hand wash","Patanjali aloe vera hand wash is a gel base hand wash formula which helps in cleaning the hand surface. Its formula consist of aloe vera as a key ingredient which helps to clean the skin while maintaining moisture balance. Clinically tested hand wash for germ protection and 100% cleanliness. Mint extract present in the formula provides it a pleasant fragrance and full day clean."
"007069","007069","PATANJALI POWERVITA","",180,180,"","30801",1,"","PATANJALI POWERVITA"
"007070","007070","PATANJALI MADHURAM","https://www.patanjaliayurved.net/",85,85,"1KG","10703",0,"patanjali madhuram sugar, madhuram shakkar, madhuram cakkera","Patanjali Madhuram processed from best quality of Sugarcane ; no chemicals are used during processing. Patanjali Madhuram is prepared hygienically so that you can enjoy its good taste"
"007071","007071","AXE SIGNATURE CORPORATE","https://www.axe.com/in/en/products/fragrance.html",190,185,"","50303",1,"axe signature  corporate deodrant, perfume, deo, spray, body spray","Introducing Signature Corporate Deodorants by Axe – the World’s #1 Male Deodorant brand. AXE offers a wide range of long-lasting fragrances that’s a perfect addition to any man’s grooming regime. These non-gas perfumes are formulated with 48HR Dual Action Technology that keeps you smelling great, feeling fresh and has a lasting odour-protection. So, now you know why Axe is the perfect pick for your daily grooming needs. Infused with notes of Cashmere wood, Cedarwood & Pimento berries, the Axe Signature Corporate no gas body deodorant for men is elegant with a lasting intensity, just like the perfect executive should be. What’s more is, this long-lasting deo for men has 0% gas, lending to the fresh feel of the product. To use, hold the can straight up about 15cms away from your body. Spray on Chest, Neck and other pulse points so that the scent lingers on. See, it’s just that easy and effortless to smell ready. Axe’s long-lasting deos boast a New Zinc formula that enhances odour protection. Furthermore, they’re also absolutely safe to spray directly onto the skin as they’re made with no parabens or dyes. Make your mark inside and outside the conference room, with the new range of Axe deodorants for men, you get the best ever wingman there is. Pick between AXE Intense, Dark Temptation, Gold Temptation, Champion, and many more. Choose yours now!"
"007072","007072","AXE RECHARGE MIDNIGHT","https://www.axe.com/in/en/products/fragrance.html",199,195,"","50303",1,"axe recharge deodrant, perfume, deo, spray, body spray","Introducing Recharge Midnight Deodorant by Axe – the World’s #1 Male Deodorant brand. AXE offers a wide range of long-lasting fragrances, the perfect addition to any man’s grooming regime. These deodorants for men are formulated with 48HR Dual Action Technology that keeps you smelling great, feeling fresh and has a lasting odour-protection. So, now you know why Axe is the perfect pick for your daily grooming needs. Enjoy the Axe Recharge Midnight body spray, whose notes of Lemon, Pineapple and Gaaic wood are sure to keep you going all night long. What’s more is its instant cooling effect, lending to the fresh feel of the product. Just twist the cap to reveal the nozzle. Then, hold the can straight up about 15cms away from your body. Spray on your Underarms and Chest. See, it’s just that easy and effortless be smell ready. Axe’s long-lasting deos boast a New Zinc formula that enhances odour protection. Furthermore, they’re also absolutely safe to spray directly onto the skin as they’re made with no parabens or dyes. Become the life of the party with the new range of Axe deodorants for men, you get the best ever wingman there is. Pick between AXE Ice Chill, Dark Temptation, Recharge 24x7 and many more. Choose yours now!"
"007073","007073","NIVEA COCOA NOURISH","https://www.nivea.in/products",60,59,"","50704",1,"nivea cocoa nourish body lotion","Smoothen away dry skin with the new NIVEA Oil In Lotion Cocoa Nourish. A formula with the goodness of cocoa butter and coconut oil, it provides deep nourishment to your skin while keeping it smooth all day long. Its unique formula with deep moisture serum also gets absorbed quickly into the skin and provides moisturization for up to 48 hours."
"007074","007074","NIVEA MEN COOL KICK","https://www.nivea.in/products/body/deodorant",165,160,"50ML","50303",1,"nivea cool kick men deodrant, perfume, deo, spray, body spray","NIVEA MEN Cool Kick Deodorant, a deodorant for men who want an instant cool kick of freshness with effective anti-perspirant protection. It is a body spray for men, enriched with a Cool Care formula which gives instant freshness, even after a long journey or a workout. Its effective antiperspirant formula along with antimicrobial actives, regulates sweat and reduces formation of odour causing bacteria in the underarms to ensure day-long body odour protection. A men’s deodorant for the man who is always on the move. Its masculine fragrance revitalizes all the senses and gives day-long freshness and confidence to breeze through the day. This deo for men ensures effective body odour protection in all your daily tasks and activities! That’s not all; it has 0% alcohol and the NIVEA MEN Care Complex, which makes it especially caring for your underarms, setting it apart any other men’s deo. It has been dermatologically tested to be safe on skin."
"007075","007075","NIVEA PROTECT CARE","https://www.nivea.in/products/body/deodorant",99,97,"","50303",1,"nivea protect care deodrant, perfume, deo, spray, body spray","Care for your underarms with NIVEA Protect & Care Deodorant. It contains the gentle NIVEA Creme fragrance and 0% alcohol which give you day long odour protection and gentle NIVEA care. The NIVEA Protect & Care Deodorant is dermatologically tested which makes it reliable for taking care of your underarm skin. Odour control: It contains anti-microbial agents that help keep bacteria away thus giving long-lasting odour control. Long-Lasting Freshness: It contains the NIVEA Creme fragrance that makes you feel fresh. Care for your underarms: It contains 0% alcohol that helps in taking care of the delicate underarm skin."
"007076","007076","LIZOL 5L","https://www.lizol.co.in/",430,425,"5L","40311",1,"lizol cleaner","Give your home 10x better cleaning and germ kill than phenyl & detergents with this specially formulated Lizol Surface Cleaner that now comes in a citrus fragrance. Proven to kill 99.9% germs* and viruses˄ like H1N1 & RSV. *As per standard testing protocol. ˄Upon neat usage on hard non-porous surfaces. As per usage instructions on pack."
"007077","007077","BAMBINO VERMICELLI 1.5KG","https://bambinoagro.com",99,95,"1KG","20408",1,"bambino vermicelli, samiya, semiya","Rich in calcium, wheat and protein Bambino Vermicelli is a ready to use product that can be cooked in various ways. Prepare a creamy sweet kheer with milk and delicious dry fruits or a savoury upma or vegetable pulao using freshly cut vegetables, traditional Indian spices and roasted aromats."
"007078","007078","JOHNSON BABY MILK CREAM","https://www.johnsonsbaby.in/baby-products",50,49,"30G","50501",1,"johnsons baby milk cream","The NEW JOHNSON’S ® baby milk + rice cream is 100% gentle and contains a unique combination of natural milk extracts & Vitamin E. With double nourishment, this product helps replenish moisture to leave skin feeling baby soft all day long. Contains rich emollients and added moisturizers which help to give skin an immediate moisture boost."
"007079","007079","JOHNSON BABY CREAM 100G","https://www.johnsonsbaby.in/baby-products",145,143,"100G","50501",0,"johnsons baby cream","We understand baby’s delicate skin needs extra moisture to protect it from dryness, so it stays baby soft always. That’s why we have designed the JOHNSON’S^®^ baby cream which hydrates and helps protect baby skin from dryness up to 24 hours. It has a 24-hr Moisture Shield which helps keep baby skin soft and gentle all day long. Its fast absorbing formula contains rich emollients that help moisturize and preserve baby skin’s natural softness to protect your baby from chapped knees, rubbed elbows and tender noses."
"007080","007080","JOHNSON BABY MILK CREAM 50G","https://www.johnsonsbaby.in/baby-products",75,74,"50G","50501",1,"johnsons baby milk cream","The NEW JOHNSON’S ® baby milk + rice cream is 100% gentle and contains a unique combination of natural milk extracts & Vitamin E. With double nourishment, this product helps replenish moisture to leave skin feeling baby soft all day long. Contains rich emollients and added moisturizers which help to give skin an immediate moisture boost."
"007081","007081","ANCHAL VERMICELLI","",235,230,"5KG","20408",1,"","ANCHAL VERMICELLI"
"007082","007082","KELLOGGS CRON FLAKES BANANA","https://www.kelloggs.com/",130,125,"300G","20603",1,"","KELLOGGS CRON FLAKES BANANA"
"007083","007083","DAURALA SUGAR CUBES","https://en.wikipedia.org/wiki/Sugar_cubes",63,62,"500G","10703",1,"daurala sugar cube","Daurala pioneered Sugar Cube in India and still enjoys a loyal set of customers across India. We continue to manufacture our Premium Quality Sugar Cubes for tea and coffee, with Passion and Dedication, using a high-quality process which has been perfected over decades to offer our customer's simply the best. Daurala Sugar Cubes are a perfect choice for your tea. It dissolves very quickly thus offering same great taste every time! So, indulge in your favourite English Tea or long leaf Darjeeling tea with Daurala."
"007086","007086","SONT 500G","https://en.wikipedia.org/wiki/Ginger",300,290,"500G","10403",0,"dry ginger, raw sonth, dry adrak, dry saunth, sont, sonth","Dried ginger is nothing but clean ginger which undergoes a drying process before being used. Dried ginger includes a pale yellow inside and a skin varying in color from brown to off-white. Whole fresh roots give the freshest taste. It is utilized in culinary; it improves their flavor and aroma. It is free from synthetic chemicals and pesticides."
"007087","007087","SADA PISTA 100G","https://en.wikipedia.org/wiki/Pistachio",300,200,"100G","10501",0,"pista, pistachio, trak"," Pistachios are high in protein, fiber and antioxidants. They also have several other important nutrients, including vitamin B6 and potassium. Pistachios have fewer calories and more protein than most other nuts. Also, their essential amino acid content is higher than any other nut. Pistachios are loaded with nutrients. A 28-gram serving of pistachios contains good amounts of fiber, protein, potassium, zinc, phosphorus, vitamin B6, and manganese."
"007088","007088","WHITE PEPPER 50G","",100,90,"50G","10403",0,"","WHITE PEPPER 50G"
"007098","007098","PONDS STARLIGHT POWDER","",110,105,"","50305",1,"",""
"007101","007101","BAGAR RICE 500G","https://en.wikipedia.org/wiki/Bagara_khana",90,70,"500G","99401",0,"bagara rice, bhagar, bagar rice, bagara annam","Bagara khana or Bagara annam is a spiced rice delicacy prepared in Hyderabad, Telangana, India. Bagar, meaning tempering, is a plain Biryani recipe without any vegetables or masala powders. Bagara rice is also a popular dish at weddings and functions in Hyderabad and Telangana Region"
"007102","007102","ROOHAFZA 750ML","https://en.wikipedia.org/wiki/Rooh_Afza",150,149,"750ML","30803",0,"hamdard roohafza, rooh afja, roo afza","Rooh Afza is a concentrated squash. It was formulated in 1906 in Ghaziabad, British India by Hakim Hafiz Abdul Majeed, and launched from Old Delhi, India."
"007105","007105","QUAKER OATS 400G","https://www.quakeroats.com/",77,76,"400G","20608",0,"qwaker oats","Quaker oats is made from 100 % wholegrain oats, which is a natural source of carbohydrates, protein and dietary fibre."
"007107","007107","KELLOGG CRON FLACKES","https://www.kelloggs.com/",55,53,"120G","20603",0,"kellogs corn flakes, breakfast","Kellogg’s Corn Flakes Original, High in Iron, High in B Group Vitamins, Breakfast Cereals, 100g Kellogg’s Corn Flakes is a nourishing and tasty ready-to-eat breakfast cereal which is High in Iron, Vitamin C and key essential B group Vitamins such as B1, B2, B3, B6, B12 and Folate. Kellogg’s Corn Flakes Original is naturally cholesterol-free. It contains only 1% Fat. You can count on Kellogg’s for a great-tasting and convenient breakfast that is nourishing. These corn flakes are made from sun-ripened corn."
"007110","007110","EVEREST KITCHEN KING MASALA 50G","http://www.everestspices.com/",344,33,"50G","10401",1,"Everest matar paneer masala","Explore the 'Curry' experience with this classic blend that gives vegetable curries a lordly taste and a mild, subdued flavour. Being coriander and turmeric based, the blend gives curry an appetising golden hue. It is the recommended blend to prepare India's much loved vegetarian dish - Home-bred Cheese in fresh green peas: Mattar Paneer."
"007111","007111","INDIAN GATE BASMATI RICE 25KG","https://www.krblrice.com/",2900,2800,"25KG","10103",1,"india gate basmati rice, chaval, biyam","India gate basmati rice which gives you the traditional taste of India it embodies all the characteristics of a true basmati rice grain. Maximum Shelf Life 24 Months."
"007113","007113","UNIBIC SCOTCH FINGER BOX","",20,20,"200G","20202",1,"","UNIBIC SCOTCH FINGER BOX"
"007115","007115","NEEM OIL","",120,120,"","10812",1,"","NEEM OIL"
"007116","007116","LUX SAFFRON","https://www.lux.com/in/products/bar.html",27,26,"100G","50710",1,"lux saffron bath soap, lux saffron glow soap bar","Would you like to feel beautiful and confident with every shower? Could a beauty soap be more and make every shower the perfect bathing experience? Transform your daily shower into an indulgent one that will make you feel special every day with fine fragrance skin treats from Lux. Indulge in the newest jewel from Lux- Saffron glow. The worlds best perfumers at Lux took the goodness of saffron, an age old secret of beauty with a distinctive, musky and floral aroma and blended it with white cream to craft the perfect mix that will leave your skin brighter and will bring out your beauty with every shower. Enhanced with floral beauty oil to leave your skin smelling as fragrant as a flower even hours after your bath. Its moisturising lather makes for an indulgent bathing experience leaving you with petal soft skin while giving gentle yet ultimate cleansing."
"007117","007117","PATANJALI MINT TULSI SOAP","https://www.patanjaliayurved.net/search/patanjali-bath-soap",24,24,"75G","50710",1,"patanjali mint tulsi bath soap","A product of patanjali ayurved to enhance the natural beauty and glow of skin."
"007118","007118","DRY COCONUT 50KG","https://en.wikipedia.org/wiki/Copra",220,220,"50KG","93001",1,"dry coconut, copra, sookha nariyal, black copra, kalepeth copra, kaale peth copra","Dry Coconut is extracted from the coconut tree, which is a native tree of India. This is widely used in food making making across India. Good source of saturated fat. No cholesterol and is very low in sodium. Good source of manganese. May help healthy skin and protect bones May help maintain good blood sugar levels"
"007119","007119","JEERA 1KG","https://en.wikipedia.org/wiki/Cumin",600,500,"1KG","10403",0,"cumin, jeera,jeelkara, jilkara"," Jeera is freshest of premium quality sorted cumin seeds sourced from the best farms. Jeera is a strong spice, mostly used as a whole in tadka. People use it to add additional taste to their food. Jeera is another staple Indian spice. It offers a sturdy, exclusive and soothing aroma. However, this spice is well-known not just for its flavour, but also for their health benefits."
"007120","007120","GLUCON D MANGAO 250G","https://www.zyduswellness.com/",68,66,"250G","30801",1,"glucon d mango, energy drink, healthy drink","Glucon-D is India’s No. 1 Glucose powder brand. Launched in 1933, it boasts of a rich heritage of over 85 years. Millions of Indian households have trusted Glucon-D to get Instant Energy when they get tired. Along with Glucose, Glucon-D Regular variant is a rich source of Vitamin D and Flavour variants are a rich source of Vitamin C. Hence, Glucon-D not only provides Instant Energy but also helps support Immunity."
"007121","007121","ORAL B TOOTH BRUSH NEEM","https://www.oral-b.co.in/",35,33,"1N","50104",1,"oral b neem tooth brush","Oral-B 123 toothbrush with Neem extract has bristles infused with Neem extract. It’s z-shape bristle pattern gives you a better clean by cleaning teeth deeply by reaching between teeth to remove plaque. The brush also has an integrated tongue cleaner on the head of the brush that helps clean tongue and cheek."
"007122","007122","ORAL B TB 270RS","https://www.oral-b.co.in/",270,265,"","50104",1,"oral b tooth brush","All of Oral-B’s manual toothbrushes are designed with dentists, inspired by the latest oral care technology, and specialized to better address your unique needs."
"007123","007123","GOOD HOME AIR FRESHENER","http://goodhomeindia.com/room-fresheners.html",120,115,"200G","40313",1,"good home air freshner","Fill your room with the exotic and refreshing fragrance of lavender from Good Home Dreams of Dew. Packed with refreshing fragrances, Good Home Room Fresheners will fill every corner of your rooms with pleasant aromas. Now unwind at home surrounded by the best fragrances from Good Home Room Fresheners"
"007124","007124","COLIN 125ML","",32,31,"","40309",1,"coli cleaner","Colin Glass Cleaner and Surface Cleaner is an all-round household cleaner that keeps your glass surfaces looking like new. With the power of shine boosters, it provides 2 times more shine than regular cleaners and cleans every surface thoroughly by cutting through all kinds of dirt, oil and grease stains."
"007125","007125","UNIBIC OATMEAL COOKIES","https://www.unibicfoods.com/",10,10,"18G","20205",1,"unibic oatmeal cookies"," It contains 26% fibre and the cookie melts in the mouth which makes it unique. Relish these delicious biscuits along with your tea or coffee and feel refreshed. "
"007126","007126","UNIBIC MULTI GRAIN COOKIES","https://www.unibicfoods.com/",45,45,"75G","20202",1,"Unibic sugarfree multigrain cookies, sugarfree multigrain biscuit","Unibic Sugarfree Multigrain cookies are deliciously soft, chewy and healthy cookies with 45% portions of cereal and 4% nuts. It contains maltitol and no added Sugar."
"007127","007127","BANJARAS MULTANI MIITII ORANGE","https://banjaras.co.in/collections/skin-care/products/multani-mitti",215,209,"","50704",1,"banjara multani mitti ","Orange, rich in anti-oxidants and Vitamin C helps restore firmness, giving facial skin a natural facelift. Orange extracts also protects the skin from sun damage, pollution dust and tan. Multani Mitti or Fuller’s earth, a magical clay from Multan, is a quintessential Indian beauty staple for clean, bright and refreshed skin. A potent clay, with healing properties, it draws out excess oil and dirt that clogs pores, gives an even skin tone, and tightens skin."
"007128","007128","NIVEA WHITENING TALC TOUCH","https://www.nivea.in/products",80,79,"","50704",1,"nivea whitening talc touch","Care for your underarms with NIVEA Protect and Care Deodorant. It contains the gentle NIVEA Creme fragrance and alcohol free which give you day long odour protection and gentle NIVEA care.The NIVEA Protect and Care Deodorant is reliable for taking care of your underarm skin. Nivea fresh flower deodorant is a brand new deodorant offering from Nivea."
"007129","007129","HEERA HALDI","",20,20,"100G","10401",1,"","HEERA HALDI"
"007130","007130","EVA SPRAY","https://evagirl.in/deodorants/",130,125,"125ML","50303",1,"eva deodrant, perfume, deo, spray, body spray","An invigorating and long-lasting deodorant for women.This deodorant has a mild floral fragrance that lasts all day long. It contains triclosan, an antibacterial that prevents body odour for up to 24 hours and silicone oils that are moisturising and gentle on skin."
"007132","007132","3 MANGO MIRCHI POWDER 200G","https://threemango.in/products/",128,80,"200G","10401",0,"3 mango red chilli powder, chili, karam podi, lal mirchi powder, mirch, మిరప పొడి, Mirapa poḍi","Choicest of Chillies from Warangal, Byadgi and Guntur are handpicked, stems removed, processed in ultra modern facilities with a touch of tradition to give you the most desirable blend of Mirch Powder. Three Mango Mirch Powder is ideal for pickles and daily use as well."
